rainfall_mm,electricity_subsidy_%,msp_price,yield_tonnes_ha,water_table_drop_m
667.4712939846293,56.45116716108473,2642.4840961101536,6.512892005579548,-3.926135132941302
542.7151912109052,69.16155073195709,2959.921075455495,6.292218414995146,-2.7648660090274406
742.5150613139099,98.53288539889678,2915.3904675369618,7.495706036168822,-1.9548175139645059
718.4284201176829,81.03683255303372,2436.387643911164,6.9011721674826205,-2.9081300918796877
411.2956360044973,71.85301060737793,2120.5992346901285,4.421584630372706,1.3801737674858083
677.3899374233558,57.15157539143041,2393.0660802812795,7.223256111325189,-4.3175409323755645
766.6330499487442,51.17976086869798,2633.5356511365085,6.714520821096755,-6.5352290199710845
712.0985018154796,99.51508644861818,2076.28068691221,6.979075001907517,-1.9776632353905974
588.125599594335,55.32414974531168,2131.2281041182696,5.194168379160377,-2.7180568881888734
368.88978722695373,80.53479821839082,2199.659491786212,3.416284361150311,-0.21165212811230116
716.9829413851899,65.14079314415085,2820.381263408592,6.43656759431125,-2.2767310106301553
350.84307201275305,59.39120944528363,2908.2108845475454,3.7671112595597367,-0.8073520390134172
612.5781508339555,66.63832936800439,2285.2957850777066,6.118725904335753,-1.7214646702959326
306.4405313289057,71.6987227521055,2256.3302091319947,2.820219235645867,-0.5804430196074213
651.089788412303,95.69232474768057,2255.745661320278,5.490238572086202,-0.8302277348934988
415.6887721126344,78.724509385082,2074.912698232763,2.9102579388098815,-0.958206074090147
477.43345203931756,86.54311528649063,2054.620377810802,4.461723629155097,0.08952288559709043
454.4172385028302,87.7654782964473,2020.0129046756908,4.938556142735898,1.4788343088098905
566.45683481586,84.46928048394153,2042.3503949007977,4.982922370153606,-1.875436143660112
321.98861462502896,80.93817206631167,2482.967891528852,3.956258685142971,-0.10777642378133478
737.1259124478113,60.28731106880473,2530.3071461488935,7.348594531690585,-4.493405328997842
493.43103926585815,98.80000101205596,2349.939040157971,4.996367938037555,0.6447162529202553
612.0290218303574,85.27069369976226,2661.144603175574,6.125772519136036,-2.964416912375417
671.6046735422048,92.37730055569901,2987.444217778908,7.353623930315045,-2.01597364773328
543.3398742846663,93.60805525649383,2704.9556614553885,4.92885229099955,-2.6404917573457425
504.1713333733445,64.05906130895909,2403.74801131947,4.467180231821225,-2.5091005948456875
628.2187212578049,93.37233930410021,2813.6325948202457,6.347039640747144,-2.1468298274151705
624.4551851361487,63.63918494763475,2426.3212684480313,6.073378746939931,-2.58966707453468
616.7159122337946,57.963887928748484,2057.48965832268,5.663746550104284,-4.348175188722903
402.9248531469339,86.13042843669533,2839.448925956068,3.5973992525551304,1.6220957621148173
432.3764553908767,80.76562043006547,2490.4363425914967,3.1585577215859253,1.2273098178826496
482.890619198899,57.72225492968517,2039.6311782954951,4.793271257553703,-2.2885790576606073
374.471667388653,94.17474685061782,2132.500939809623,4.007451792627737,1.0146475687636176
411.9313746749405,54.36696240800949,2737.3057334087566,5.112630810376259,-3.562829507405652
697.4593048507851,66.74520128636087,2261.8425240200077,7.021958299169393,-4.941381409559736
562.6048852111505,72.91934530224223,2760.790279226233,5.25114628916342,-0.58930698024606
658.3969531536449,84.34259339777941,2850.2632839154753,6.934765438698483,-2.8541438385271256
701.3949043518728,67.7950222369076,2479.933217970085,6.954137216259138,-2.170493877613179
415.20233606066074,97.60371864309055,2986.474050180386,4.365692623786914,1.0723850915467485
507.874948836761,59.85942963851798,2291.0153655753606,5.4767845918152815,-2.5181009235435843
357.0216854951318,61.65287426245735,2625.5972935607274,4.334551743190271,-0.5052064019921394
736.2889447868469,50.33787238526279,2528.061862283369,7.652828806390103,-5.041738883731863
543.2732794344879,91.03879710141072,2273.3375487872404,5.766104996741665,1.57745892177293
320.723996569268,67.85972491689903,2847.633356844908,4.123385125106241,1.6038452733384414
609.5462683113881,96.35503976553673,2019.6444969621648,5.369408790007764,-1.592683692369567
696.090880941588,76.43079453107944,2872.108513205455,6.897724039936703,-3.2984527335898113
306.24773274229034,67.71385594241576,2234.679064467121,2.181091460099978,0.20074611171068746
313.03360487406803,65.10543457055016,2233.5295458044134,3.2868463890717017,0.8101460483219949
723.616438183255,80.62691080882914,2692.172380846408,7.3831091169903935,-3.5906712632677804
769.4238943694517,85.44089021518928,2629.5708879255817,7.215306199347515,-1.9829576105431022
651.5451549449745,93.45441140180648,2988.5466373725744,5.572205856283165,-1.6079663367269532
450.72873974324614,83.14700181333555,2368.5909827007968,4.278840925927131,1.6326037657649426
454.7586325993773,51.45522611183429,2697.3557998660617,4.330534829319526,-2.394900850583401
360.4560740559462,58.39918415734245,2575.5734520175647,3.5243139930223126,0.1334711488797362
661.2119775823719,53.9236039679759,2653.843338795863,6.87276483285306,-4.148116303591218
742.834591238536,74.66954026479499,2143.35334568556,8.71052848366402,-3.476275407960654
455.8665048583348,61.51013417676879,2426.4118319841364,4.179267249768164,-2.206084858513824
571.0146347548177,94.6507052366012,2998.864745289592,5.9158626718518335,-0.0669048338921332
343.48243134713624,87.20991477110248,2342.1695719621307,3.4173498940518927,1.6109048702522344
346.2963818182404,62.12754821709359,2851.046452200251,3.892188816400116,1.438661390149985
366.6636344745298,62.09656811247895,2806.784998831138,4.3181198803256535,-2.8031236119311735
745.1621677677012,87.86972989929106,2977.334592114065,6.657349032570552,-2.628773293774776
317.7015440912167,51.38579636747994,2814.458437432519,3.2084731158901825,-1.5862901019788875
514.140755037925,62.81173515580387,2251.1427918319914,6.126401244870865,-4.4310724988324885
783.6329844476502,84.78414811753328,2395.8638424117357,7.021119529565123,-3.7527549540976066
418.4078093201256,92.36517556145316,2776.9826679480057,4.22515582849391,0.7287116756083742
487.3722463904175,92.8202429497786,2053.0134679944426,4.4771342763433735,-2.8687835522224345
320.1824844220491,84.77350455559372,2250.5104933279395,3.6360889359063635,1.533159807585128
773.5639052115421,93.66849643712926,2812.1909461473815,7.904154957458094,-3.05915165717344
403.961660350146,94.35943381680121,2513.0666081602494,4.464026208045301,0.8116147188276495
741.0470535300074,58.41874154134506,2370.9050390307993,8.371533756153257,-5.95387088588136
448.931312674772,78.99912794667537,2260.096605870745,4.604873090969581,-1.708966276884909
373.4393535031006,69.09033263700863,2459.324877303339,3.870721189187629,-0.5723665777365419
346.25525138628706,96.60196374512138,2744.921289435376,3.3053603342092686,3.044352572677455
454.8985670491376,66.31562085834436,2177.802989901564,3.9937133143831023,-1.8525962586189753
493.7266937926921,72.72939017737365,2964.889107289818,4.912160214492889,-4.012252775009099
759.48252592726,77.09599712605372,2690.574860456744,6.752299716220158,-3.7676879418393048
554.2684358654881,91.55900334743171,2749.0788632358976,6.060376415071843,0.3169841147442085
306.7426609879175,78.46001323377865,2148.351920098103,2.9311614613545403,1.3036778544692877
783.6527790045941,59.50593100828491,2279.002385826897,7.5186246522016775,-4.747149066595135
798.991032025011,66.9119058396426,2332.714665655018,8.524052208858452,-4.462145033898004
382.4906005000621,83.9728132694492,2729.2782221684824,3.8247547404008087,1.5763317585935557
573.0288664396194,50.211063567925976,2498.698479129878,5.859141003261561,-3.3581291845610215
785.8488354634571,96.59476990997246,2040.0347910465255,7.89454990241487,-4.4739109621553546
413.6246022403258,59.60721008173678,2965.445265302554,4.009089925148874,-2.9753970864206813
436.71040806956216,98.1512431949026,2312.4467726370945,4.2294321004796425,1.2435776933910336
376.16262731159975,64.56411472876488,2291.5103589603523,3.1029222739470583,-1.565972980422588
380.0290960731436,69.92640132529587,2557.1791496690794,3.9455054810206796,0.9475034036886276
763.2077163473839,85.95503383616428,2281.4625041192967,8.384517055324112,-2.4601166997654573
389.5532178072202,70.9076677192322,2339.457977391819,3.24942655448975,0.4789867307569118
781.7798873620226,63.948884494777715,2049.0476299986067,7.743401561983318,-3.396603022749442
418.00879094577385,94.80795687457979,2514.515284379386,3.869389351123529,-0.2792963720852235
652.1107607293718,91.03140410403861,2589.3630507823495,6.527498588249578,-2.525739961186165
565.9631762424201,89.84181909031844,2891.715123569981,5.514458570859188,-0.08212167709733365
551.0998904331237,62.11773717666085,2247.5383005352123,5.033744520867827,-1.3852162755532085
318.3227390744327,64.50014707820739,2190.4461656339995,2.8278272741529515,-0.9105307235702789
337.52812114611885,87.12470727735803,2711.3777175961145,4.326215495236381,1.5377019589441678
598.4210387304436,92.16948254127001,2665.3530958956067,6.429267873491429,-1.6789484062371587
429.03174712772534,98.18061136987666,2549.852360705428,4.460343414391108,0.9868655661941155
456.7149599150399,63.202117128374184,2616.951478246241,4.432528797329031,-1.8981141724835267
569.815668377056,76.92249158862393,2750.7678010025443,5.318673425438158,0.24561928258108967
486.3780713018272,64.34458096930098,2097.8091892008397,5.020498922040355,-0.6243208028256237
795.4442338618124,69.87243416169862,2388.489215687626,8.530014637807259,-3.9586518639646693
637.5811780810741,75.19664971411609,2070.0843327610496,5.235981747795196,-1.8740845337752097
320.12904602325267,91.07208068367085,2983.9365140251502,4.322643761479089,-0.36410445897833466
680.1442695946898,84.27175319085126,2836.4555345050894,7.002632138931302,-3.938527168974059
695.9623598159912,97.07767143953443,2250.497989754009,7.19464653496212,-3.282390503261482
443.9110309022148,83.68586662632015,2746.152535625835,4.420732155248069,0.5901837375165977
784.630291132153,57.606311134048596,2832.351921007948,8.103579332883797,-4.723187474602277
707.9267123577506,68.06319779607237,2142.204899630515,6.479282669733884,-2.560326660216628
759.8635860676986,71.24751829457946,2868.0924615240333,8.108326455122755,-4.801207163383518
405.1150788664806,92.87650539827018,2834.771332883845,4.5701423580755005,1.168197130916873
766.2121465012183,64.216162861435,2858.6808807704847,7.723344742244846,-4.49207458076541
487.23043335557884,68.69426589455578,2774.411578632077,4.64790676045901,-1.1193329904493758
382.1073390384404,64.47872667259176,2028.840105299211,3.7156776837374044,-1.4913536040815147
548.7354698257174,69.87748827705073,2761.500022911848,5.09501296285309,-0.8478486493637929
568.1784300419162,56.1915549429805,2420.570416010304,5.837253353443899,-4.166348828673372
379.8874219027982,68.29717927504358,2013.6023616852688,4.198642957933464,-0.21688498399040945
591.7929232752504,76.48529948462064,2441.95007404466,5.8087745981518655,-1.4052137561674352
321.75926855937536,60.78811095929137,2142.153477087362,2.949363874378558,-1.129301553287231
482.2572380348322,72.696080477541,2529.359006835162,4.648633506080222,-2.1662223699057943
467.54553334686625,51.71024403239489,2869.5853468824234,5.199577824110956,-1.8476506328952365
567.3987784121036,94.5193042395442,2637.4280304368503,6.17813199993865,-1.1648208645086395
718.015473754973,59.55876261897812,2229.7303795573544,7.315161775208324,-5.15892107533038
435.5762088461391,91.39300469743738,2852.2214054648825,4.305654125686168,-0.2737653722562081
399.38460577541014,78.61790867495277,2122.4476708613947,3.98914213796935,1.2300371959413736
645.5327562408442,51.062749113140256,2275.9010021314275,6.38650227376998,-3.5490147566171792
521.7443478206714,71.67253518304537,2906.020735798344,5.085508384625166,-2.840715431968661
783.5026782770658,91.23163905742598,2606.991407132283,7.411071213259878,-4.460427928559264
416.77769892322016,70.90718758133639,2484.961571230367,3.6761106558050423,-1.9930052944451697
729.9326485793279,88.6114427520607,2818.008455023982,7.157674546230042,-3.05794670145855
455.79954533597555,51.62906882261066,2725.237982799952,4.836738728787882,-1.9553817561195181
558.4391817753635,74.91114052129703,2507.9901097883885,5.423482692051598,-1.5114388106074665
431.09056976260456,79.54571219714458,2734.7361835827105,4.422387230267237,0.8796631444074325
409.1722400836745,81.85982415006832,2196.6951232423885,4.494047933900178,0.25995496068457324
779.059112101478,73.79058367083302,2825.0717271000417,7.134445362550002,-4.423936774110164
543.3009204952709,88.04723172598244,2249.7756931355775,5.584271919642031,-1.9696158195520823
464.8663289038203,99.91341580608346,2450.8713063005225,4.754421763698735,1.1805775759472557
320.8622360668886,68.69297623661662,2165.6929501385657,2.9886607996826,0.9236703444355037
514.9359806285458,90.65737733438777,2546.548334677889,5.7014270786023165,1.3059642973458079
688.3970086786428,56.81874821271717,2092.095407055491,7.0446900229532075,-4.792004794933048
713.0827769916932,76.73160475178261,2715.2757292456376,6.903010146437251,-1.9469855115022394
591.1759748406328,54.28306030000443,2067.969540133358,5.09000726255926,-3.88879621159502
635.9388896145931,79.3464692295472,2679.4918658453084,6.2731624323445345,-3.0546470848098624
446.39734576388105,88.82023254477954,2566.5802549672285,5.08754071471463,-1.432460254887478
312.6174435503396,84.20800291674604,2903.811548021497,3.265417925899153,0.8049581477601633
649.2275809675523,69.90844571603434,2456.1498163797723,7.082078833285676,-2.684692877573518
785.6969165157099,87.31957156335903,2812.69969056859,7.830917010738833,-3.1800102502886496
613.4521440812779,55.647292387190554,2668.3065715867997,6.08693356048629,-2.8978492546894383
468.3154402915792,58.195281845965965,2608.139579772944,3.905050105747576,-1.14604921681385
386.87187277653743,67.14828640196707,2078.0745635472836,3.8947635146346404,0.2898552698485677
485.41112551693533,50.48285116721824,2294.920268752834,4.630541753066355,-1.3999210713556085
571.0031310793606,57.56610540613916,2443.0799736787812,6.291709149165708,-4.078247159771131
718.872102273313,54.58086363418194,2804.417917531159,6.598528863590363,-5.363640923678535
450.1028662159995,67.93979369483199,2001.171331076154,4.739953473355662,-1.5300575773799387
332.3669428522669,77.69130222647372,2877.072850543239,3.4317626678968205,0.8441841746203131
549.1943166128681,56.45819759550734,2440.9657540896023,4.966854309363276,-4.253899780854949
576.0094502241197,70.31244457309035,2641.974503823113,5.2009160079710375,-2.1778580474712834
783.2222407829804,95.29380636634633,2971.05324583945,6.8006914394593725,-2.2874478372176954
477.9335978023406,92.78963467260223,2384.781321458412,4.978355807231721,1.9940843103019432
448.1612744296409,85.17883633210104,2627.687566631972,5.090445494908526,-1.0218149527433456
536.1903003545871,60.74589963154562,2247.367306952062,4.260210213885127,-3.0138172942695256
391.0742854491974,61.45819211478025,2509.8504251714744,4.087290639471686,-0.503243801007355
575.9816926118795,64.54896381687563,2822.920288695889,5.276896387366333,-3.1023394972172538
479.75253531743965,84.99784933090342,2492.881858649792,5.773701156117154,-1.5491010593149452
430.40724500334636,56.743616399857295,2623.128283686444,3.539072592782057,-1.9662197890669795
512.515630030861,62.140002761520094,2034.8617388969158,5.1921628615536655,-1.804953777158551
648.7678418924429,53.58909365749882,2706.49080087926,6.598788816961174,-4.208342824817787
351.23013258908003,93.91444528994884,2040.876906063741,3.2644201348920245,2.7809999466371633
